srcStateName,Year,Crime head IPC ( Indian Penal Code ) Category,Crime head IPC ( Indian Penal Code ) Sub-category,Incidence of IPC ( Indian Penal Code ) crimes,Victims of IPC ( Indian Penal Code ) crimes,IPC ( Indian Penal Code ) Crime Rate
Telangana,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),1359,1359,3.7
Telangana,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),628,628,1.7
Telangana,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),96,96,0.3
Telangana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),4132,4167,11.2
Telangana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),8605,9877,23.2
Telangana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),14169,15614,38.3
Telangana,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),1432,1570,3.9
Telangana,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),8,8,0
Telangana,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
Telangana,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
Telangana,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
Telangana,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),24,24,0.1
Telangana,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),24,24,0.1
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",8681,13801,23.4
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",595,644,1.6
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud (Total)",9812,14983,26.5
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",536,538,1.4
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |a) Bank",88,89,0.2
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,48,87,0.1
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |b) ATMs",58,58,0.2
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",67,67,0.2
Telangana,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",323,324,0.9
Telangana,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),9836,15007,26.6
Telangana,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),641,667,1.7
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),2212,2285,12.0217391304348
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),4567,4648,24.820652173913
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),160,162,0.869565217391304
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),639,645,3.47282608695652
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,25,25,0.135869565217391
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,6,6,0.0326086956521739
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,0,0,0
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places,608,614,3.30434782608696
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),1459,1459,7.92934782608696
Telangana,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),97,97,0.527173913043478
Telangana,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),1143,1239,3.1
Telangana,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),38,39,0.206521739130435
Telangana,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),188,0,0.5
Telangana,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),10,10,0
Telangana,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),6448,7703,17.4
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,19,19,0.1
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,0,0,0
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,1592,1895,4.3
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),4474,5410,12.1
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),6066,7305,16.4
Uttarakhand,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",10,10,0.1
Telangana,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,363,379,1
Telangana,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),153,157,0.4
Telangana,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),186,186,1.01086956521739
Telangana,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),30,42,0.1
Telangana,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),167,396,0.5
Telangana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),467,492,1.3
Telangana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),522,598,1.4
Telangana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),10,10,0
Telangana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),5,5,0
Telangana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),23,23,0.1
Telangana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),95,99,0.3
Telangana,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",5,5,0
Telangana,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),1127,1232,3
Telangana,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),20178,21317,54.5
Telangana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),717,723,1.9
Telangana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),15636,16597,42.2
Telangana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),629,641,1.7
Telangana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),2061,2116,5.6
Telangana,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",8,8,0
Telangana,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),19051,20085,51.4
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),311,311,1.69021739130435
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),1,1,0.00543478260869565
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC),1162,1165,3.1
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,372,372,3.33034914950761
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction,790,793,2.1
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),1810,1813,4.9
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),2,2,0
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),1,1,0
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),6,6,0
Telangana,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",276,276,0.7
Telangana,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),51,51,0.456580125335721
Telangana,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",29,29,0.157608695652174
Telangana,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),786,815,2.1
Telangana,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),37929,40648,102.4
Telangana,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),606,606,3.29347826086957
Telangana,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),1,2,0.00895255147717099
Telangana,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),9,9,0
Telangana,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),939,970,2.5
Telangana,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),14,14,0
Telangana,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,945,949,2.6
Telangana,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,3327,3763,9
Telangana,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),4272,4712,11.5
Telangana,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),554,662,1.5
Telangana,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),10,16,0
Telangana,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),52,61,0.1
Telangana,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
Telangana,2018,Offences against Property,Dacoity |Dacoity (Total),52,61,0.1
Telangana,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),0,0,0
Telangana,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),406,406,1.1
Telangana,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0,0,0
Telangana,2018,Offences against Property,Offences against Property (Total),17813,19236,48.1
Telangana,2018,Offences against Property,Robbery (Sec.392/394/397 IPC),576,732,1.6
Telangana,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,3122,3619,8.4
Telangana,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,8807,9014,23.7834188495814
Telangana,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),11929,12633,32.2
Telangana,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),228,279,0.6
Telangana,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),1142,1313,3.1
Telangana,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),99,105,0.3
Telangana,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
Telangana,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),99,105,0.3
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,4,4,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,1,2,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,13,23,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,1,1,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian,0,0,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,13,16,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,23,23,0.1
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,9,9,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,115,213,0.3
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,39,59,0.1
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,44,94,0.1
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,1,1,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,7,7,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,17,21,0
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,308,369,0.8
Telangana,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),643,929,1.7
Telangana,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",172,,0.5
Telangana,2018,Offences against State,Offences against State |Offences against the State (Total),0,0,0
Telangana,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
Telangana,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),0,0,0
Telangana,2018,Other IPC Crimes,Other IPC Crimes,13673,13698,36.9
Telangana,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,113951,125201,307.7
Tripura,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",119,121,3
Tripura,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),1,1,0
Tripura,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),2,2,0.1
Tripura,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),140,150,3.5
Tripura,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),88,107,2.2
Tripura,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),303,303,15.5384615384615
Tripura,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),3,4,0.1
Tripura,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),1,1,0
Tripura,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),6,6,0.307692307692308
Tripura,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),1071,1316,27
Tripura,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),0,0,0
Tripura,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),0,0,0
Tripura,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),42,54,1.1
Tripura,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0,0,0
Tripura,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),8,8,0.2
Tripura,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),2,2,0.1
Tripura,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),1,1,0
Tripura,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),13,26,0.3
