Rowid,Country,State lgd code,State,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate
250,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,24,24,0.3
251,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,0,0,0
252,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian ,0,0,0
253,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,15,29,0.2
254,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
255,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,2,2,0
256,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,1,2,0
257,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,65,78,0.9
258,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,10,11,0.1
259,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,35,39,0.5
260,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,1,1,0
261,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,12,12,0.2
262,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,0,0,0
263,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,216,230,3
264,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),404,451,5.6
265,India,2,Himachal Pradesh,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",81,,1.1
266,India,2,Himachal Pradesh,2018,Offences against State,Offences against State |Offences against the State (Total),0,0,0
267,India,2,Himachal Pradesh,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
268,India,2,Himachal Pradesh,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),0,0,0
269,India,2,Himachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
270,India,2,Himachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
271,India,2,Himachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
272,India,2,Himachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),3,3,0
273,India,2,Himachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),3,3,0
